insert_date,origin,destination,start_date,end_date,train_type,price,train_class,fare
2019-04-16T06:01:26Z,BARCELONA,MADRID,2019-05-31T20:00:00Z,2019-05-31T23:10:00Z,AVE,75.4,Turista,Promo
2019-04-22T19:03:28Z,MADRID,BARCELONA,2019-05-02T08:30:00Z,2019-05-02T11:15:00Z,AVE,85.1,Turista,Promo
2019-04-28T01:43:59Z,MADRID,VALENCIA,2019-05-14T14:10:00Z,2019-05-14T16:03:00Z,AVE,33.65,Turista,Promo
2019-04-15T06:39:05Z,PONFERRADA,MADRID,2019-05-19T17:15:00Z,2019-05-19T22:14:00Z,MD-AVE,35.15,Turista con enlace,Promo +
2019-05-03T07:31:40Z,SEVILLA,MADRID,2019-05-24T09:40:00Z,2019-05-24T12:23:00Z,AVE,60.3,Turista,Promo
2019-04-12T13:09:13Z,MADRID,VALENCIA,2019-05-11T08:00:00Z,2019-05-11T14:10:00Z,REGIONAL,NA,Turista,Adulto ida
2019-05-07T13:19:42Z,BARCELONA,MADRID,2019-05-26T13:25:00Z,2019-05-26T16:10:00Z,AVE,66.75,Turista,Promo
2019-05-06T15:00:55Z,MADRID,BARCELONA,2019-05-11T08:30:00Z,2019-05-11T11:15:00Z,AVE,85.1,Turista,Promo
2019-04-20T06:35:47Z,SEVILLA,MADRID,2019-05-09T17:45:00Z,2019-05-09T20:17:00Z,AVE,69.4,Preferente,Promo
2019-04-25T03:10:49Z,VALENCIA,MADRID,2019-05-05T17:30:00Z,2019-05-05T19:43:00Z,INTERCITY,NA,Turista,Flexible
2019-04-20T18:38:05Z,MADRID,SEVILLA,2019-05-21T13:00:00Z,2019-05-21T15:40:00Z,AVE,47.3,Turista,Promo
2019-05-04T21:24:54Z,VALENCIA,MADRID,2019-05-27T14:50:00Z,2019-05-27T22:30:00Z,REGIONAL,28.35,Turista,Adulto ida
2019-04-29T07:45:14Z,MADRID,BARCELONA,2019-05-18T08:30:00Z,2019-05-18T11:15:00Z,AVE,85.1,Turista,Promo
2019-04-16T07:17:39Z,VALENCIA,MADRID,2019-05-15T09:40:00Z,2019-05-15T11:20:00Z,AVE,21.95,Turista,Promo
2019-04-15T17:08:53Z,SEVILLA,MADRID,2019-05-28T10:45:00Z,2019-05-28T13:17:00Z,AVE,53.4,Turista,Promo
2019-04-23T10:32:23Z,MADRID,SEVILLA,2019-05-17T07:00:00Z,2019-05-17T09:32:00Z,AVE,76.3,Turista,Flexible
2019-04-12T15:01:33Z,MADRID,SEVILLA,2019-05-27T11:00:00Z,2019-05-27T13:32:00Z,AVE,NA,Turista,Promo
2019-04-15T00:25:20Z,VALENCIA,MADRID,2019-05-16T20:15:00Z,2019-05-16T21:55:00Z,AVE,39.45,Turista,Promo
2019-04-16T02:29:29Z,PONFERRADA,MADRID,2019-05-08T11:28:00Z,2019-05-08T16:00:00Z,LD,42.75,Turista con enlace,Promo +
2019-04-17T15:28:34Z,MADRID,VALENCIA,2019-05-03T16:30:00Z,2019-05-03T22:47:00Z,REGIONAL,28.35,Turista,Adulto ida
2019-05-07T03:12:12Z,BARCELONA,MADRID,2019-05-12T10:00:00Z,2019-05-12T13:10:00Z,AVE,90.5,Turista Plus,Promo
2019-04-12T16:19:50Z,SEVILLA,MADRID,2019-05-07T21:00:00Z,2019-05-07T23:52:00Z,AV City,NA,Turista,Flexible
2019-04-24T05:31:35Z,MADRID,VALENCIA,2019-05-21T06:08:00Z,2019-05-21T12:55:00Z,REGIONAL,28.35,Turista,Adulto ida
2019-05-05T17:46:12Z,MADRID,BARCELONA,2019-05-17T16:00:00Z,2019-05-17T18:30:00Z,AVE,88.95,Turista,Promo
2019-05-06T11:39:33Z,SEVILLA,MADRID,2019-05-28T13:40:00Z,2019-05-28T16:10:00Z,AVE,47.3,Turista,Promo
2019-04-25T05:32:58Z,MADRID,SEVILLA,2019-05-21T21:25:00Z,2019-05-22T00:10:00Z,AV City,43.55,Turista,Promo
2019-04-24T03:10:04Z,MADRID,PONFERRADA,2019-05-21T14:40:00Z,2019-05-21T18:52:00Z,AVE-LD,31.2,Turista con enlace,Promo
2019-04-29T09:06:24Z,VALENCIA,MADRID,2019-05-06T12:40:00Z,2019-05-06T14:20:00Z,AVE,45.3,Turista,Promo
2019-05-01T19:46:48Z,MADRID,BARCELONA,2019-05-13T13:25:00Z,2019-05-13T16:24:00Z,AVE-TGV,90.5,Turista Plus,Promo
2019-05-08T19:40:06Z,VALENCIA,MADRID,2019-05-28T16:17:00Z,2019-05-28T23:10:00Z,MD-AVE,NA,Turista,Promo
2019-05-05T05:06:11Z,SEVILLA,MADRID,2019-05-16T19:19:00Z,2019-05-16T21:59:00Z,INTERCITY,62.2,Turista,Flexible
2019-04-22T23:23:53Z,VALENCIA,MADRID,2019-05-18T20:15:00Z,2019-05-18T21:55:00Z,AVE,27.8,Turista,Promo
2019-04-18T05:11:20Z,SEVILLA,MADRID,2019-05-05T08:45:00Z,2019-05-05T11:15:00Z,AVE,76.3,Turista,Flexible
2019-04-22T17:27:50Z,MADRID,VALENCIA,2019-05-09T15:30:00Z,2019-05-09T22:31:00Z,AVE-MD,71,Turista con enlace,Flexible
2019-04-19T20:17:00Z,SEVILLA,MADRID,2019-05-30T17:45:00Z,2019-05-30T20:17:00Z,AVE,76.3,Turista,Flexible
2019-04-18T21:34:04Z,VALENCIA,MADRID,2019-05-02T19:15:00Z,2019-05-02T21:01:00Z,AVE,45.3,Turista,Promo
2019-04-20T13:19:32Z,SEVILLA,MADRID,2019-05-16T08:45:00Z,2019-05-16T11:15:00Z,AVE,69.4,Preferente,Promo
2019-04-17T09:26:02Z,VALENCIA,MADRID,2019-05-07T08:00:00Z,2019-05-07T09:47:00Z,AVE,33.65,Turista,Promo
2019-05-07T07:47:17Z,BARCELONA,MADRID,2019-05-14T21:15:00Z,2019-05-15T00:02:00Z,AVE,49.55,Turista,Promo
2019-04-17T15:11:35Z,SEVILLA,MADRID,2019-05-21T12:40:00Z,2019-05-21T15:23:00Z,AVE,47.3,Turista,Promo
2019-04-14T04:40:17Z,MADRID,BARCELONA,2019-05-09T09:30:00Z,2019-05-09T12:34:00Z,AVE,85.1,Turista,Promo
2019-04-27T05:04:02Z,MADRID,BARCELONA,2019-05-24T16:30:00Z,2019-05-24T19:15:00Z,AVE,107.7,Turista,Flexible
2019-04-16T21:33:34Z,SEVILLA,MADRID,2019-05-13T14:45:00Z,2019-05-13T17:15:00Z,AVE,69.4,Preferente,Promo
2019-05-02T01:32:36Z,PONFERRADA,MADRID,2019-05-22T17:55:00Z,2019-05-22T22:55:00Z,MD-LD,27.05,Turista con enlace,Promo
2019-04-19T22:08:53Z,SEVILLA,MADRID,2019-05-10T08:45:00Z,2019-05-10T11:15:00Z,AVE,76.3,Turista,Flexible
2019-04-17T19:43:47Z,MADRID,BARCELONA,2019-05-17T08:30:00Z,2019-05-17T11:15:00Z,AVE,85.1,Turista,Promo
2019-04-19T00:06:28Z,MADRID,SEVILLA,2019-05-23T10:00:00Z,2019-05-23T12:32:00Z,AVE,69.4,Preferente,Promo
2019-05-01T15:40:25Z,MADRID,VALENCIA,2019-05-15T16:45:00Z,2019-05-15T18:50:00Z,ALVIA,35.5,Turista,Promo
2019-04-27T01:41:14Z,BARCELONA,MADRID,2019-05-02T17:25:00Z,2019-05-02T19:55:00Z,AVE,78.8,Turista,Promo
2019-04-18T13:43:34Z,MADRID,VALENCIA,2019-05-10T15:40:00Z,2019-05-10T17:22:00Z,AVE,57.75,Turista,Promo
2019-05-04T15:15:39Z,BARCELONA,MADRID,2019-05-25T15:00:00Z,2019-05-25T17:45:00Z,AVE,66.75,Turista,Promo
2019-04-19T07:14:03Z,SEVILLA,MADRID,2019-05-27T13:40:00Z,2019-05-27T16:10:00Z,AVE,47.3,Turista,Promo
2019-04-21T10:35:19Z,VALENCIA,MADRID,2019-05-20T09:00:00Z,2019-05-20T11:33:00Z,ALVIA,46.15,Preferente,Promo
2019-04-21T14:10:32Z,BARCELONA,MADRID,2019-05-27T15:00:00Z,2019-05-27T17:45:00Z,AVE,85.1,Turista,Promo
2019-04-15T05:25:44Z,MADRID,SEVILLA,2019-05-22T21:25:00Z,2019-05-23T00:10:00Z,AV City,49.15,Turista,Promo
2019-04-13T13:02:54Z,MADRID,BARCELONA,2019-05-23T07:30:00Z,2019-05-23T10:40:00Z,AVE,85.1,Turista,Promo
2019-05-08T15:32:13Z,SEVILLA,MADRID,2019-05-08T19:45:00Z,2019-05-08T22:17:00Z,AVE,128.5,Preferente,Flexible
2019-04-23T00:39:06Z,MADRID,VALENCIA,2019-05-30T17:40:00Z,2019-05-30T19:20:00Z,AVE,57.75,Turista,Promo
2019-05-05T13:30:56Z,SEVILLA,MADRID,2019-05-22T10:45:00Z,2019-05-22T13:17:00Z,AVE,47.3,Turista,Promo
2019-04-26T09:21:06Z,VALENCIA,MADRID,2019-05-22T08:40:00Z,2019-05-22T10:20:00Z,AVE,33.65,Turista,Promo
2019-05-05T11:43:03Z,MADRID,PONFERRADA,2019-05-25T14:40:00Z,2019-05-25T18:33:00Z,LD-MD,54.1,Turista con enlace,Flexible
2019-04-15T19:05:08Z,BARCELONA,MADRID,2019-05-24T18:25:00Z,2019-05-24T20:55:00Z,AVE,100.4,Turista,Promo
2019-04-21T20:13:36Z,SEVILLA,MADRID,2019-05-24T08:45:00Z,2019-05-24T11:15:00Z,AVE,69.4,Preferente,Promo
2019-04-20T03:20:44Z,VALENCIA,MADRID,2019-05-26T17:30:00Z,2019-05-26T23:58:00Z,MD-LD,32.4,Turista con enlace,Promo +
2019-04-14T21:28:50Z,MADRID,BARCELONA,2019-05-31T09:30:00Z,2019-05-31T12:34:00Z,AVE,85.08,Turista,Promo
2019-05-08T19:19:53Z,BARCELONA,MADRID,2019-05-30T09:03:00Z,2019-05-30T16:10:00Z,MD-AVE,NA,Turista,Promo
2019-04-21T18:19:21Z,SEVILLA,MADRID,2019-05-21T16:15:00Z,2019-05-21T18:54:00Z,AVE,47.3,Turista,Promo
2019-05-03T17:56:41Z,BARCELONA,MADRID,2019-05-09T13:25:00Z,2019-05-09T16:10:00Z,AVE,66.75,Turista,Promo
2019-04-21T02:21:07Z,MADRID,SEVILLA,2019-05-17T11:00:00Z,2019-05-17T13:32:00Z,AVE,76.3,Turista,Flexible
2019-04-24T23:08:29Z,MADRID,SEVILLA,2019-05-07T15:00:00Z,2019-05-07T17:21:00Z,AVE,53.4,Turista,Promo
2019-04-26T05:28:06Z,MADRID,VALENCIA,2019-05-11T11:55:00Z,2019-05-11T13:35:00Z,AVE,39.45,Turista,Promo
2019-04-24T04:05:53Z,MADRID,SEVILLA,2019-05-05T15:00:00Z,2019-05-05T17:21:00Z,AVE,60.3,Turista,Promo
2019-05-04T15:22:13Z,VALENCIA,MADRID,2019-05-17T15:10:00Z,2019-05-17T17:03:00Z,AVE,57.75,Turista,Promo
2019-05-09T07:12:17Z,MADRID,BARCELONA,2019-05-29T14:00:00Z,2019-05-29T16:30:00Z,AVE,78.8,Turista,Promo
2019-04-19T10:43:59Z,MADRID,PONFERRADA,2019-05-26T17:30:00Z,2019-05-26T21:33:00Z,ALVIA,55.8,Turista,Flexible
2019-04-13T12:29:42Z,MADRID,VALENCIA,2019-05-25T08:00:00Z,2019-05-25T14:10:00Z,REGIONAL,28.35,Turista,Adulto ida
2019-04-16T23:28:48Z,MADRID,SEVILLA,2019-05-27T10:00:00Z,2019-05-27T12:32:00Z,AVE,60.3,Turista,Promo
2019-04-27T09:33:45Z,MADRID,VALENCIA,2019-05-03T14:10:00Z,2019-05-03T16:03:00Z,AVE,57.75,Turista,Promo
2019-04-17T09:24:06Z,VALENCIA,MADRID,2019-05-26T14:10:00Z,2019-05-26T15:48:00Z,AVE,45.3,Turista,Promo
2019-05-07T03:40:39Z,MADRID,VALENCIA,2019-05-07T16:55:00Z,2019-05-07T21:58:00Z,AVE-LD,NA,Turista,Flexible
2019-04-17T10:01:18Z,SEVILLA,MADRID,2019-05-14T21:00:00Z,2019-05-14T23:52:00Z,AV City,38.55,Turista,Promo
2019-04-21T17:37:45Z,BARCELONA,MADRID,2019-05-20T12:00:00Z,2019-05-20T15:10:00Z,AVE,107.7,Turista,Flexible
2019-04-21T13:17:01Z,BARCELONA,MADRID,2019-05-27T18:25:00Z,2019-05-27T20:55:00Z,AVE,82.35,Turista Plus,Promo
2019-04-30T03:45:02Z,MADRID,BARCELONA,2019-05-21T19:30:00Z,2019-05-21T22:40:00Z,AVE,75.4,Turista,Promo
2019-04-12T11:16:00Z,MADRID,BARCELONA,2019-05-16T14:30:00Z,2019-05-16T17:21:00Z,AVE,NA,Turista,Promo
2019-04-24T23:46:33Z,MADRID,PONFERRADA,2019-05-07T14:40:00Z,2019-05-07T18:33:00Z,AVE-MD,38.75,Turista con enlace,Promo +
2019-05-01T09:01:36Z,MADRID,SEVILLA,2019-05-27T09:00:00Z,2019-05-27T11:38:00Z,AVE,76.3,Turista,Flexible
2019-04-17T11:25:16Z,VALENCIA,MADRID,2019-05-14T17:10:00Z,2019-05-14T18:50:00Z,AVE,33.65,Turista,Promo
2019-04-12T01:13:08Z,MADRID,VALENCIA,2019-05-04T08:00:00Z,2019-05-04T14:10:00Z,REGIONAL,28.35,Turista,Adulto ida
2019-04-28T17:39:54Z,MADRID,BARCELONA,2019-05-14T07:00:00Z,2019-05-14T09:30:00Z,AVE,94.55,Turista Plus,Promo
2019-04-15T13:20:51Z,MADRID,VALENCIA,2019-05-13T11:10:00Z,2019-05-13T13:25:00Z,INTERCITY,29.9,Turista,Promo
2019-04-21T13:28:55Z,SEVILLA,MADRID,2019-05-27T06:10:00Z,2019-05-27T08:58:00Z,AV City,49.15,Turista,Promo
2019-04-18T05:43:56Z,MADRID,VALENCIA,2019-05-14T09:40:00Z,2019-05-14T11:24:00Z,AVE,39.45,Turista,Promo
2019-05-01T23:33:10Z,MADRID,SEVILLA,2019-05-29T09:00:00Z,2019-05-29T11:38:00Z,AVE,60.3,Turista,Promo
2019-04-15T08:22:29Z,MADRID,BARCELONA,2019-05-01T07:30:00Z,2019-05-01T10:40:00Z,AVE,102.15,Turista Plus,Promo
2019-05-09T13:25:07Z,SEVILLA,MADRID,2019-05-10T14:58:00Z,2019-05-10T17:50:00Z,ALVIA,87.4,Preferente,Flexible
2019-05-02T03:43:05Z,PONFERRADA,MADRID,2019-05-04T11:44:00Z,2019-05-04T16:00:00Z,MD-LD,54.1,Turista con enlace,Flexible
2019-04-18T14:39:27Z,MADRID,BARCELONA,2019-05-28T09:30:00Z,2019-05-28T12:34:00Z,AVE,80.15,Turista Plus,Promo
2019-04-16T01:13:27Z,MADRID,BARCELONA,2019-05-31T14:00:00Z,2019-05-31T16:30:00Z,AVE,100.4,Turista,Promo
2019-04-27T03:45:31Z,MADRID,BARCELONA,2019-05-14T11:30:00Z,2019-05-14T14:40:00Z,AVE,80.15,Turista Plus,Promo
2019-04-15T16:34:19Z,SEVILLA,MADRID,2019-05-23T13:40:00Z,2019-05-23T16:10:00Z,AVE,47.3,Turista,Promo
2019-05-09T09:17:42Z,BARCELONA,MADRID,2019-05-21T08:25:00Z,2019-05-21T10:55:00Z,AVE,100.4,Turista,Promo
2019-04-22T03:08:37Z,VALENCIA,MADRID,2019-05-23T07:10:00Z,2019-05-23T08:51:00Z,AVE,73.1,Turista,Flexible
2019-04-24T05:33:50Z,MADRID,SEVILLA,2019-05-05T13:30:00Z,2019-05-05T16:05:00Z,ALVIA,NA,Preferente,Promo
2019-04-23T02:02:30Z,BARCELONA,MADRID,2019-05-25T12:00:00Z,2019-05-25T15:10:00Z,AVE,75.4,Turista,Promo
2019-04-18T10:02:27Z,MADRID,VALENCIA,2019-05-13T16:45:00Z,2019-05-13T18:50:00Z,ALVIA,35.5,Turista,Promo
2019-05-08T04:28:21Z,MADRID,BARCELONA,2019-05-25T07:30:00Z,2019-05-25T10:40:00Z,AVE,85.1,Turista,Promo
2019-04-21T01:51:01Z,BARCELONA,MADRID,2019-05-25T09:00:00Z,2019-05-25T11:45:00Z,AVE,85.1,Turista,Promo
2019-04-23T08:23:21Z,VALENCIA,MADRID,2019-05-03T15:10:00Z,2019-05-03T17:03:00Z,AVE,66.55,Preferente,Promo
2019-04-14T09:30:33Z,MADRID,VALENCIA,2019-05-07T14:10:00Z,2019-05-07T16:03:00Z,AVE,27.8,Turista,Promo
2019-04-18T13:10:45Z,MADRID,PONFERRADA,2019-05-09T14:40:00Z,2019-05-09T18:33:00Z,AVE-MD,38.75,Turista con enlace,Promo +
2019-04-15T16:09:25Z,MADRID,SEVILLA,2019-05-17T12:00:00Z,2019-05-17T14:32:00Z,AVE,60.3,Turista,Promo
2019-05-06T05:34:48Z,VALENCIA,MADRID,2019-05-21T15:10:00Z,2019-05-21T17:03:00Z,AVE,39.45,Turista,Promo
2019-04-12T09:03:28Z,MADRID,BARCELONA,2019-05-01T16:30:00Z,2019-05-01T19:15:00Z,AVE,90.5,Turista Plus,Promo
2019-04-17T14:09:50Z,BARCELONA,MADRID,2019-05-14T20:00:00Z,2019-05-14T23:10:00Z,AVE,40.95,Turista,Promo
2019-04-19T15:10:22Z,VALENCIA,MADRID,2019-05-18T09:40:00Z,2019-05-18T11:20:00Z,AVE,45.3,Turista,Promo
2019-04-16T16:10:08Z,MADRID,VALENCIA,2019-05-06T20:40:00Z,2019-05-06T22:24:00Z,AVE,27.8,Turista,Promo
2019-04-20T04:03:59Z,BARCELONA,MADRID,2019-05-16T07:25:00Z,2019-05-16T10:01:00Z,AVE,85.1,Turista,Promo
2019-04-30T15:26:19Z,SEVILLA,MADRID,2019-05-09T08:45:00Z,2019-05-09T11:15:00Z,AVE,76.3,Turista,Flexible
2019-04-20T03:15:14Z,MADRID,PONFERRADA,2019-05-23T14:40:00Z,2019-05-23T18:52:00Z,AVE-LD,37.45,Turista con enlace,Promo
2019-04-16T23:36:16Z,MADRID,BARCELONA,2019-05-12T10:30:00Z,2019-05-12T13:15:00Z,AVE,85.1,Turista,Promo
2019-04-12T16:13:35Z,MADRID,VALENCIA,2019-05-13T11:10:00Z,2019-05-13T13:25:00Z,INTERCITY,NA,Turista,Promo
2019-04-18T00:31:03Z,MADRID,VALENCIA,2019-05-09T12:40:00Z,2019-05-09T14:20:00Z,AVE,39.45,Turista,Promo
2019-04-13T08:11:58Z,MADRID,SEVILLA,2019-05-12T18:35:00Z,2019-05-12T21:08:00Z,ALVIA,NA,Turista,Flexible
2019-04-21T02:53:51Z,MADRID,BARCELONA,2019-05-23T17:00:00Z,2019-05-23T19:30:00Z,AVE,94.55,Turista Plus,Promo
2019-05-09T15:33:35Z,MADRID,BARCELONA,2019-05-26T20:30:00Z,2019-05-26T23:40:00Z,AVE,98,Preferente,Promo
2019-04-15T22:02:20Z,BARCELONA,MADRID,2019-05-15T09:00:00Z,2019-05-15T11:45:00Z,AVE,85.1,Turista,Promo
2019-05-03T01:24:32Z,PONFERRADA,MADRID,2019-05-03T11:28:00Z,2019-05-03T16:00:00Z,LD,NA,Turista con enlace,Flexible
2019-05-01T11:26:29Z,VALENCIA,MADRID,2019-05-17T09:50:00Z,2019-05-17T16:58:00Z,REGIONAL,28.35,Turista,Adulto ida
2019-04-19T13:23:09Z,SEVILLA,MADRID,2019-05-31T17:45:00Z,2019-05-31T20:17:00Z,AVE,53.4,Turista,Promo
2019-04-23T03:10:24Z,VALENCIA,MADRID,2019-05-08T07:40:00Z,2019-05-08T09:20:00Z,AVE,57.75,Turista,Promo
2019-04-28T01:42:44Z,MADRID,VALENCIA,2019-05-25T11:10:00Z,2019-05-25T13:25:00Z,INTERCITY,29.9,Turista,Promo
2019-04-19T19:20:56Z,VALENCIA,MADRID,2019-05-29T07:40:00Z,2019-05-29T09:20:00Z,AVE,57.75,Turista,Promo
2019-04-30T21:45:57Z,MADRID,BARCELONA,2019-05-16T08:00:00Z,2019-05-16T10:30:00Z,AVE,68.65,Turista,Promo
2019-04-14T15:18:23Z,MADRID,SEVILLA,2019-05-24T19:00:00Z,2019-05-24T21:38:00Z,AVE,76.3,Turista,Flexible
2019-04-18T09:05:00Z,MADRID,VALENCIA,2019-05-11T15:40:00Z,2019-05-11T17:22:00Z,AVE,45.3,Turista,Promo
2019-04-20T08:44:25Z,MADRID,PONFERRADA,2019-05-30T14:40:00Z,2019-05-30T18:52:00Z,AVE-LD,37.45,Turista con enlace,Promo
2019-04-22T12:14:02Z,MADRID,VALENCIA,2019-05-06T19:40:00Z,2019-05-06T21:29:00Z,AVE,39.45,Turista,Promo
2019-04-12T05:13:00Z,MADRID,SEVILLA,2019-05-16T13:10:00Z,2019-05-16T20:51:00Z,MD-LD,NA,Preferente,Promo
2019-04-22T15:43:08Z,MADRID,BARCELONA,2019-05-27T09:30:00Z,2019-05-27T12:34:00Z,AVE,85.1,Turista,Promo
2019-05-02T09:18:20Z,VALENCIA,MADRID,2019-05-17T15:10:00Z,2019-05-17T17:03:00Z,AVE,57.75,Turista,Promo
2019-04-25T19:11:22Z,MADRID,BARCELONA,2019-05-06T16:30:00Z,2019-05-06T19:15:00Z,AVE,90.5,Turista Plus,Promo
2019-05-06T21:00:28Z,MADRID,SEVILLA,2019-05-12T13:00:00Z,2019-05-12T15:40:00Z,AVE,76.3,Turista,Flexible
2019-04-18T05:28:11Z,VALENCIA,MADRID,2019-05-13T17:10:00Z,2019-05-13T18:50:00Z,AVE,27.8,Turista,Promo
2019-04-15T05:26:43Z,MADRID,SEVILLA,2019-05-15T13:10:00Z,2019-05-15T20:51:00Z,MD-LD,NA,Preferente,Promo
2019-04-22T23:31:23Z,SEVILLA,MADRID,2019-05-04T07:40:00Z,2019-05-04T10:05:00Z,AVE,69.35,Preferente,Promo
2019-04-22T02:40:02Z,MADRID,VALENCIA,2019-05-01T19:40:00Z,2019-05-01T21:29:00Z,AVE,45.3,Turista,Promo
2019-05-08T07:29:39Z,SEVILLA,MADRID,2019-05-28T11:45:00Z,2019-05-28T14:17:00Z,AVE,47.3,Turista,Promo
2019-05-05T09:12:36Z,MADRID,BARCELONA,2019-05-31T07:00:00Z,2019-05-31T09:30:00Z,AVE,78.8,Turista,Promo
2019-04-15T10:29:36Z,VALENCIA,MADRID,2019-05-02T20:15:00Z,2019-05-02T21:55:00Z,AVE,39.45,Turista,Promo
2019-04-19T19:05:07Z,BARCELONA,MADRID,2019-05-02T13:25:00Z,2019-05-02T16:10:00Z,AVE,66.75,Turista,Promo
2019-05-04T13:21:37Z,BARCELONA,MADRID,2019-05-22T20:00:00Z,2019-05-22T23:10:00Z,AVE,58.15,Turista,Promo
2019-04-22T07:18:12Z,MADRID,SEVILLA,2019-05-20T16:00:00Z,2019-05-20T18:30:00Z,AVE,47.3,Turista,Promo
2019-04-23T04:21:47Z,VALENCIA,MADRID,2019-05-15T14:10:00Z,2019-05-15T15:48:00Z,AVE,33.65,Turista,Promo
2019-04-17T05:36:44Z,MADRID,VALENCIA,2019-05-16T12:21:00Z,2019-05-16T19:04:00Z,REGIONAL,28.35,Turista,Adulto ida
2019-04-25T21:28:58Z,MADRID,VALENCIA,2019-05-28T17:40:00Z,2019-05-28T19:20:00Z,AVE,57.75,Turista,Promo
2019-05-05T17:06:55Z,BARCELONA,MADRID,2019-05-19T18:25:00Z,2019-05-19T20:55:00Z,AVE,100.41,Turista,Promo
2019-04-19T15:32:13Z,MADRID,VALENCIA,2019-05-02T17:40:00Z,2019-05-02T19:20:00Z,AVE,57.75,Turista,Promo
2019-04-21T19:29:56Z,MADRID,BARCELONA,2019-05-19T14:00:00Z,2019-05-19T16:30:00Z,AVE,100.4,Turista,Promo
2019-05-02T09:30:26Z,PONFERRADA,MADRID,2019-05-13T11:28:00Z,2019-05-13T16:00:00Z,LD,42.75,Turista con enlace,Promo +
2019-05-06T19:04:25Z,MADRID,SEVILLA,2019-05-26T13:10:00Z,2019-05-26T20:51:00Z,MD-LD,34.35,Turista con enlace,Promo +
2019-05-06T03:44:18Z,MADRID,PONFERRADA,2019-05-16T14:40:00Z,2019-05-16T18:33:00Z,AVE-MD,44.7,Turista con enlace,Promo +
2019-04-25T01:10:15Z,VALENCIA,MADRID,2019-05-30T09:40:00Z,2019-05-30T11:20:00Z,AVE,21.95,Turista,Promo
2019-04-28T17:44:56Z,BARCELONA,MADRID,2019-05-21T10:00:00Z,2019-05-21T13:10:00Z,AVE,85.1,Turista,Promo
2019-04-19T03:11:39Z,MADRID,BARCELONA,2019-05-20T12:30:00Z,2019-05-20T15:30:00Z,AVE,90.5,Turista Plus,Promo
2019-04-19T23:26:30Z,VALENCIA,MADRID,2019-05-07T14:10:00Z,2019-05-07T15:48:00Z,AVE,33.65,Turista,Promo
2019-04-12T16:24:56Z,MADRID,SEVILLA,2019-05-23T12:00:00Z,2019-05-23T14:32:00Z,AVE,NA,Turista,Promo
2019-04-26T11:03:13Z,BARCELONA,MADRID,2019-05-22T21:15:00Z,2019-05-23T00:02:00Z,AVE,49.55,Turista,Promo
2019-05-05T07:18:17Z,BARCELONA,MADRID,2019-05-08T06:25:00Z,2019-05-08T08:55:00Z,AVE,127.1,Turista,Flexible
2019-04-22T21:04:52Z,MADRID,SEVILLA,2019-05-12T13:00:00Z,2019-05-12T15:40:00Z,AVE,76.3,Turista,Flexible
2019-04-23T01:45:19Z,MADRID,BARCELONA,2019-05-16T07:20:00Z,2019-05-16T09:50:00Z,AVE,88.95,Turista,Promo
2019-05-01T21:10:08Z,SEVILLA,MADRID,2019-05-20T14:45:00Z,2019-05-20T17:15:00Z,AVE,47.3,Turista,Promo
2019-04-23T07:27:33Z,MADRID,VALENCIA,2019-05-19T17:48:00Z,2019-05-19T21:58:00Z,INTERCITY,36.05,Turista Plus,Promo
2019-05-05T17:44:36Z,MADRID,BARCELONA,2019-05-31T09:30:00Z,2019-05-31T12:34:00Z,AVE,85.1,Turista,Promo
2019-04-14T23:16:39Z,MADRID,VALENCIA,2019-05-24T10:40:00Z,2019-05-24T12:20:00Z,AVE,39.45,Turista,Promo
2019-04-20T10:25:22Z,VALENCIA,MADRID,2019-05-14T08:00:00Z,2019-05-14T09:47:00Z,AVE,33.65,Turista,Promo
2019-04-22T11:38:22Z,MADRID,SEVILLA,2019-05-17T08:30:00Z,2019-05-17T11:14:00Z,ALVIA,NA,Turista,Flexible
2019-04-23T05:23:27Z,VALENCIA,MADRID,2019-05-23T14:10:00Z,2019-05-23T15:48:00Z,AVE,39.45,Turista,Promo
2019-04-22T19:18:16Z,SEVILLA,MADRID,2019-05-31T09:50:00Z,2019-05-31T12:36:00Z,ALVIA,NA,Turista,Promo
2019-04-22T20:10:49Z,BARCELONA,MADRID,2019-05-18T08:00:00Z,2019-05-18T11:10:00Z,AVE,80.15,Turista Plus,Promo
2019-05-02T21:07:10Z,MADRID,VALENCIA,2019-05-28T12:21:00Z,2019-05-28T19:04:00Z,REGIONAL,28.35,Turista,Adulto ida
2019-05-07T11:26:35Z,VALENCIA,MADRID,2019-05-17T16:15:00Z,2019-05-17T17:55:00Z,AVE,51.15,Turista,Promo
2019-04-22T20:03:35Z,MADRID,SEVILLA,2019-05-09T09:00:00Z,2019-05-09T11:38:00Z,AVE,76.3,Turista,Flexible
2019-05-05T23:02:06Z,BARCELONA,MADRID,2019-05-10T15:25:00Z,2019-05-10T17:55:00Z,AVE,NA,Turista,Flexible
2019-05-06T05:34:36Z,VALENCIA,MADRID,2019-05-23T06:20:00Z,2019-05-23T10:36:00Z,INTERCITY,20.6,Turista Plus,Promo
2019-04-19T09:45:08Z,MADRID,BARCELONA,2019-05-11T08:30:00Z,2019-05-11T11:15:00Z,AVE,85.1,Turista,Promo
2019-04-20T01:03:25Z,BARCELONA,MADRID,2019-05-27T17:25:00Z,2019-05-27T19:55:00Z,AVE,100.4,Turista,Promo
